,RGnumSampled,variable,value,Location
25140,131200,usearch.RG048,NA,Governors Island
25141,131300,usearch.RG048,NA,Governors Island
25142,131400,usearch.RG048,NA,Governors Island
25143,131500,usearch.RG048,NA,Governors Island
25144,131600,usearch.RG048,NA,Governors Island
25145,131700,usearch.RG048,NA,Governors Island
25146,131800,usearch.RG048,NA,Governors Island
25147,131900,usearch.RG048,NA,Governors Island
25148,132000,usearch.RG048,NA,Governors Island
25149,132100,usearch.RG048,NA,Governors Island
25150,132200,usearch.RG048,NA,Governors Island
25151,132300,usearch.RG048,NA,Governors Island
25152,132400,usearch.RG048,NA,Governors Island
25153,132494,usearch.RG048,NA,Governors Island
25154,132500,usearch.RG048,NA,Governors Island
25155,132600,usearch.RG048,NA,Governors Island
25156,132700,usearch.RG048,NA,Governors Island
25157,132800,usearch.RG048,NA,Governors Island
25158,132900,usearch.RG048,NA,Governors Island
25159,133000,usearch.RG048,NA,Governors Island
25160,133100,usearch.RG048,NA,Governors Island
25161,133200,usearch.RG048,NA,Governors Island
25162,133300,usearch.RG048,NA,Governors Island
25163,133400,usearch.RG048,NA,Governors Island
25164,133500,usearch.RG048,NA,Governors Island
25165,133600,usearch.RG048,NA,Governors Island
25166,133700,usearch.RG048,NA,Governors Island
25167,133800,usearch.RG048,NA,Governors Island
25168,133900,usearch.RG048,NA,Governors Island
25169,134000,usearch.RG048,NA,Governors Island
25170,134100,usearch.RG048,NA,Governors Island
25171,134200,usearch.RG048,NA,Governors Island
25172,134300,usearch.RG048,NA,Governors Island
25173,134400,usearch.RG048,NA,Governors Island
25174,134500,usearch.RG048,NA,Governors Island
25175,134600,usearch.RG048,NA,Governors Island
25176,134700,usearch.RG048,NA,Governors Island
25177,134800,usearch.RG048,NA,Governors Island
25178,134900,usearch.RG048,NA,Governors Island
25179,135000,usearch.RG048,NA,Governors Island
25180,135100,usearch.RG048,NA,Governors Island
25181,135200,usearch.RG048,NA,Governors Island
25182,135300,usearch.RG048,NA,Governors Island
25183,135400,usearch.RG048,NA,Governors Island
25184,135500,usearch.RG048,NA,Governors Island
25185,135600,usearch.RG048,NA,Governors Island
25186,135700,usearch.RG048,NA,Governors Island
25187,135800,usearch.RG048,NA,Governors Island
25188,135900,usearch.RG048,NA,Governors Island
25189,136000,usearch.RG048,NA,Governors Island
25190,136100,usearch.RG048,NA,Governors Island
25191,136200,usearch.RG048,NA,Governors Island
25192,136300,usearch.RG048,NA,Governors Island
25193,136400,usearch.RG048,NA,Governors Island
25194,136500,usearch.RG048,NA,Governors Island
25195,136600,usearch.RG048,NA,Governors Island
25196,136700,usearch.RG048,NA,Governors Island
25197,136800,usearch.RG048,NA,Governors Island
25198,136900,usearch.RG048,NA,Governors Island
25199,137000,usearch.RG048,NA,Governors Island
25200,137100,usearch.RG048,NA,Governors Island
25201,137200,usearch.RG048,NA,Governors Island
25202,137300,usearch.RG048,NA,Governors Island
25203,137400,usearch.RG048,NA,Governors Island
25204,137500,usearch.RG048,NA,Governors Island
25205,137600,usearch.RG048,NA,Governors Island
25206,137700,usearch.RG048,NA,Governors Island
25207,137800,usearch.RG048,NA,Governors Island
25208,137900,usearch.RG048,NA,Governors Island
25209,138000,usearch.RG048,NA,Governors Island
25210,138100,usearch.RG048,NA,Governors Island
25211,138200,usearch.RG048,NA,Governors Island
25212,138300,usearch.RG048,NA,Governors Island
25213,138400,usearch.RG048,NA,Governors Island
25214,138500,usearch.RG048,NA,Governors Island
25215,138600,usearch.RG048,NA,Governors Island
25216,138700,usearch.RG048,NA,Governors Island
25217,138800,usearch.RG048,NA,Governors Island
25218,138900,usearch.RG048,NA,Governors Island
25219,139000,usearch.RG048,NA,Governors Island
25220,139100,usearch.RG048,NA,Governors Island
25221,139200,usearch.RG048,NA,Governors Island
25222,139300,usearch.RG048,NA,Governors Island
25223,139400,usearch.RG048,NA,Governors Island
25224,139500,usearch.RG048,NA,Governors Island
25225,139600,usearch.RG048,NA,Governors Island
25226,139700,usearch.RG048,NA,Governors Island
25227,139800,usearch.RG048,NA,Governors Island
25228,139900,usearch.RG048,NA,Governors Island
25229,140000,usearch.RG048,NA,Governors Island
25230,140100,usearch.RG048,NA,Governors Island
25231,140200,usearch.RG048,NA,Governors Island
25232,140300,usearch.RG048,NA,Governors Island
25233,140400,usearch.RG048,NA,Governors Island
25234,140500,usearch.RG048,NA,Governors Island
25235,140600,usearch.RG048,NA,Governors Island
25236,140700,usearch.RG048,NA,Governors Island
25237,140800,usearch.RG048,NA,Governors Island
25238,140900,usearch.RG048,NA,Governors Island
25239,141000,usearch.RG048,NA,Governors Island
25240,141100,usearch.RG048,NA,Governors Island
25241,141200,usearch.RG048,NA,Governors Island
25242,141300,usearch.RG048,NA,Governors Island
25243,141400,usearch.RG048,NA,Governors Island
25244,141500,usearch.RG048,NA,Governors Island
25245,141600,usearch.RG048,NA,Governors Island
25246,141700,usearch.RG048,NA,Governors Island
25247,141800,usearch.RG048,NA,Governors Island
25248,141900,usearch.RG048,NA,Governors Island
25249,142000,usearch.RG048,NA,Governors Island
25250,142100,usearch.RG048,NA,Governors Island
25251,142200,usearch.RG048,NA,Governors Island
25252,142300,usearch.RG048,NA,Governors Island
25253,142400,usearch.RG048,NA,Governors Island
25254,142500,usearch.RG048,NA,Governors Island
25255,142600,usearch.RG048,NA,Governors Island
25256,142700,usearch.RG048,NA,Governors Island
25257,142800,usearch.RG048,NA,Governors Island
25258,142900,usearch.RG048,NA,Governors Island
25259,143000,usearch.RG048,NA,Governors Island
25260,143100,usearch.RG048,NA,Governors Island
25261,143200,usearch.RG048,NA,Governors Island
25262,143300,usearch.RG048,NA,Governors Island
25263,143400,usearch.RG048,NA,Governors Island
25264,143500,usearch.RG048,NA,Governors Island
25265,143600,usearch.RG048,NA,Governors Island
25266,143700,usearch.RG048,NA,Governors Island
25267,143800,usearch.RG048,NA,Governors Island
25268,143900,usearch.RG048,NA,Governors Island
25269,144000,usearch.RG048,NA,Governors Island
25270,144100,usearch.RG048,NA,Governors Island
25271,144200,usearch.RG048,NA,Governors Island
25272,144300,usearch.RG048,NA,Governors Island
25273,144400,usearch.RG048,NA,Governors Island
25274,144499,usearch.RG048,NA,Governors Island
25275,144500,usearch.RG048,NA,Governors Island
25276,144600,usearch.RG048,NA,Governors Island
25277,144700,usearch.RG048,NA,Governors Island
25278,144800,usearch.RG048,NA,Governors Island
25279,144900,usearch.RG048,NA,Governors Island
25280,145000,usearch.RG048,NA,Governors Island
25281,145100,usearch.RG048,NA,Governors Island
25282,145200,usearch.RG048,NA,Governors Island
25283,145300,usearch.RG048,NA,Governors Island
25284,145400,usearch.RG048,NA,Governors Island
25285,145500,usearch.RG048,NA,Governors Island
25286,145600,usearch.RG048,NA,Governors Island
25287,145700,usearch.RG048,NA,Governors Island
25288,145800,usearch.RG048,NA,Governors Island
25289,145900,usearch.RG048,NA,Governors Island
25290,146000,usearch.RG048,NA,Governors Island
25291,146100,usearch.RG048,NA,Governors Island
25292,146200,usearch.RG048,NA,Governors Island
25293,146300,usearch.RG048,NA,Governors Island
25294,146400,usearch.RG048,NA,Governors Island
25295,146500,usearch.RG048,NA,Governors Island
25296,146600,usearch.RG048,NA,Governors Island
25297,146700,usearch.RG048,NA,Governors Island
25298,146800,usearch.RG048,NA,Governors Island
25299,146900,usearch.RG048,NA,Governors Island
25300,147000,usearch.RG048,NA,Governors Island
25301,147100,usearch.RG048,NA,Governors Island
25302,147200,usearch.RG048,NA,Governors Island
25303,147300,usearch.RG048,NA,Governors Island
25304,147400,usearch.RG048,NA,Governors Island
25305,147500,usearch.RG048,NA,Governors Island
25306,147600,usearch.RG048,NA,Governors Island
25307,147700,usearch.RG048,NA,Governors Island
25308,147800,usearch.RG048,NA,Governors Island
25309,147900,usearch.RG048,NA,Governors Island
25310,148000,usearch.RG048,NA,Governors Island
25311,148100,usearch.RG048,NA,Governors Island
25312,148200,usearch.RG048,NA,Governors Island
25313,148300,usearch.RG048,NA,Governors Island
25314,148400,usearch.RG048,NA,Governors Island
25315,148500,usearch.RG048,NA,Governors Island
25316,148600,usearch.RG048,NA,Governors Island
25317,148700,usearch.RG048,NA,Governors Island
25318,148800,usearch.RG048,NA,Governors Island
25319,148900,usearch.RG048,NA,Governors Island
25320,149000,usearch.RG048,NA,Governors Island
25321,149100,usearch.RG048,NA,Governors Island
25322,149200,usearch.RG048,NA,Governors Island
25323,149300,usearch.RG048,NA,Governors Island
25324,149400,usearch.RG048,NA,Governors Island
25325,149500,usearch.RG048,NA,Governors Island
25326,149600,usearch.RG048,NA,Governors Island
25327,149700,usearch.RG048,NA,Governors Island
25328,149800,usearch.RG048,NA,Governors Island
25329,149900,usearch.RG048,NA,Governors Island
25330,150000,usearch.RG048,NA,Governors Island
25331,150100,usearch.RG048,NA,Governors Island
25332,150200,usearch.RG048,NA,Governors Island
25333,150300,usearch.RG048,NA,Governors Island
25334,150400,usearch.RG048,NA,Governors Island
25335,150500,usearch.RG048,NA,Governors Island
25336,150600,usearch.RG048,NA,Governors Island
25337,150700,usearch.RG048,NA,Governors Island
25338,150800,usearch.RG048,NA,Governors Island
25339,150900,usearch.RG048,NA,Governors Island
25340,151000,usearch.RG048,NA,Governors Island
25341,151100,usearch.RG048,NA,Governors Island
25342,151200,usearch.RG048,NA,Governors Island
25343,151300,usearch.RG048,NA,Governors Island
25344,151400,usearch.RG048,NA,Governors Island
25345,151500,usearch.RG048,NA,Governors Island
25346,151600,usearch.RG048,NA,Governors Island
25347,151700,usearch.RG048,NA,Governors Island
25348,151800,usearch.RG048,NA,Governors Island
25349,151900,usearch.RG048,NA,Governors Island
25350,152000,usearch.RG048,NA,Governors Island
25351,152100,usearch.RG048,NA,Governors Island
25352,152200,usearch.RG048,NA,Governors Island
25353,152300,usearch.RG048,NA,Governors Island
25354,152400,usearch.RG048,NA,Governors Island
25355,152500,usearch.RG048,NA,Governors Island
25356,152600,usearch.RG048,NA,Governors Island
25357,152700,usearch.RG048,NA,Governors Island
25358,152800,usearch.RG048,NA,Governors Island
25359,152819,usearch.RG048,NA,Governors Island
25360,152900,usearch.RG048,NA,Governors Island
25361,153000,usearch.RG048,NA,Governors Island
25362,153100,usearch.RG048,NA,Governors Island
25363,153200,usearch.RG048,NA,Governors Island
25364,153300,usearch.RG048,NA,Governors Island
25365,153400,usearch.RG048,NA,Governors Island
25366,153500,usearch.RG048,NA,Governors Island
25367,153600,usearch.RG048,NA,Governors Island
25368,153700,usearch.RG048,NA,Governors Island
25369,153800,usearch.RG048,NA,Governors Island
25370,153900,usearch.RG048,NA,Governors Island
25371,154000,usearch.RG048,NA,Governors Island
25372,154100,usearch.RG048,NA,Governors Island
25373,154200,usearch.RG048,NA,Governors Island
25374,154300,usearch.RG048,NA,Governors Island
25375,154400,usearch.RG048,NA,Governors Island
25376,154500,usearch.RG048,NA,Governors Island
25377,154600,usearch.RG048,NA,Governors Island
25378,154700,usearch.RG048,NA,Governors Island
25379,154800,usearch.RG048,NA,Governors Island
25380,154900,usearch.RG048,NA,Governors Island
25381,155000,usearch.RG048,NA,Governors Island
25382,155100,usearch.RG048,NA,Governors Island
25383,155200,usearch.RG048,NA,Governors Island
25384,155300,usearch.RG048,NA,Governors Island
25385,155400,usearch.RG048,NA,Governors Island
25386,155459,usearch.RG048,NA,Governors Island
25387,155500,usearch.RG048,NA,Governors Island
25388,155600,usearch.RG048,NA,Governors Island
25389,155700,usearch.RG048,NA,Governors Island
25390,155800,usearch.RG048,NA,Governors Island
25391,155900,usearch.RG048,NA,Governors Island
25392,156000,usearch.RG048,NA,Governors Island
25393,156100,usearch.RG048,NA,Governors Island
25394,156200,usearch.RG048,NA,Governors Island
25395,156300,usearch.RG048,NA,Governors Island
25396,156400,usearch.RG048,NA,Governors Island
25397,156500,usearch.RG048,NA,Governors Island
25398,156600,usearch.RG048,NA,Governors Island
25399,156700,usearch.RG048,NA,Governors Island
25400,156800,usearch.RG048,NA,Governors Island
25401,156900,usearch.RG048,NA,Governors Island
25402,157000,usearch.RG048,NA,Governors Island
25403,157100,usearch.RG048,NA,Governors Island
25404,157200,usearch.RG048,NA,Governors Island
25405,157300,usearch.RG048,NA,Governors Island
25406,157400,usearch.RG048,NA,Governors Island
25407,157500,usearch.RG048,NA,Governors Island
25408,157600,usearch.RG048,NA,Governors Island
25409,157700,usearch.RG048,NA,Governors Island
25410,157800,usearch.RG048,NA,Governors Island
25411,157900,usearch.RG048,NA,Governors Island
25412,158000,usearch.RG048,NA,Governors Island
25413,158100,usearch.RG048,NA,Governors Island
25414,158200,usearch.RG048,NA,Governors Island
25415,158300,usearch.RG048,NA,Governors Island
25416,158400,usearch.RG048,NA,Governors Island
25417,158500,usearch.RG048,NA,Governors Island
25418,158600,usearch.RG048,NA,Governors Island
25419,158700,usearch.RG048,NA,Governors Island
25420,158800,usearch.RG048,NA,Governors Island
25421,158900,usearch.RG048,NA,Governors Island
25422,159000,usearch.RG048,NA,Governors Island
25423,159100,usearch.RG048,NA,Governors Island
25424,159128,usearch.RG048,NA,Governors Island
25425,159200,usearch.RG048,NA,Governors Island
25426,159300,usearch.RG048,NA,Governors Island
25427,159400,usearch.RG048,NA,Governors Island
25428,159500,usearch.RG048,NA,Governors Island
25429,159600,usearch.RG048,NA,Governors Island
25430,159700,usearch.RG048,NA,Governors Island
25431,159800,usearch.RG048,NA,Governors Island
25432,159900,usearch.RG048,NA,Governors Island
25433,160000,usearch.RG048,NA,Governors Island
25434,160100,usearch.RG048,NA,Governors Island
25435,160200,usearch.RG048,NA,Governors Island
25436,160300,usearch.RG048,NA,Governors Island
25437,160400,usearch.RG048,NA,Governors Island
25438,160500,usearch.RG048,NA,Governors Island
25439,160600,usearch.RG048,NA,Governors Island
25440,160700,usearch.RG048,NA,Governors Island
25441,160800,usearch.RG048,NA,Governors Island
25442,160900,usearch.RG048,NA,Governors Island
25443,161000,usearch.RG048,NA,Governors Island
25444,161100,usearch.RG048,NA,Governors Island
25445,161200,usearch.RG048,NA,Governors Island
25446,161300,usearch.RG048,NA,Governors Island
25447,161400,usearch.RG048,NA,Governors Island
25448,161500,usearch.RG048,NA,Governors Island
25449,161600,usearch.RG048,NA,Governors Island
25450,161700,usearch.RG048,NA,Governors Island
25451,161800,usearch.RG048,NA,Governors Island
25452,161900,usearch.RG048,NA,Governors Island
25453,162000,usearch.RG048,NA,Governors Island
25454,162100,usearch.RG048,NA,Governors Island
25455,162200,usearch.RG048,NA,Governors Island
25456,162300,usearch.RG048,NA,Governors Island
25457,162400,usearch.RG048,NA,Governors Island
25458,162500,usearch.RG048,NA,Governors Island
25459,162600,usearch.RG048,NA,Governors Island
25460,162700,usearch.RG048,NA,Governors Island
25461,162800,usearch.RG048,NA,Governors Island
25462,162900,usearch.RG048,NA,Governors Island
25463,163000,usearch.RG048,NA,Governors Island
25464,163100,usearch.RG048,NA,Governors Island
25465,163200,usearch.RG048,NA,Governors Island
25466,163300,usearch.RG048,NA,Governors Island
25467,163400,usearch.RG048,NA,Governors Island
25468,163500,usearch.RG048,NA,Governors Island
25469,163600,usearch.RG048,NA,Governors Island
25470,163700,usearch.RG048,NA,Governors Island
25471,163800,usearch.RG048,NA,Governors Island
25472,163900,usearch.RG048,NA,Governors Island
25473,164000,usearch.RG048,NA,Governors Island
25474,164100,usearch.RG048,NA,Governors Island
25475,164200,usearch.RG048,NA,Governors Island
25476,164300,usearch.RG048,NA,Governors Island
